LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-119.4632411,46.2686207,38121,N DEMOSS,,Benton City,,,99320,,ee10ed52fb8500ea
-119.3930855,46.2168861,50619,E BADGER,,Benton City,,,99320,,c8ebdda82d6a3313
-118.9983981,46.1135118,64834,S MEALS,,Kennewick,,,99337,,e34d745ee40ff729
-119.0373437,46.0382994,117108,S FINLEY,,Kennewick,,,99337,,8b352220b53c8da1
-119.0568006,46.0225537,126190,S FINLEY,,Kennewick,,,99337,,2db37065bfa03040
-119.1205472,45.9939357,148804,S NINE CANYON,,Kennewick,,,99337,,f0e5def27b801db7
-119.1301307,45.9874197,152330,S NINE CANYON,,Plymouth,,,99346,,b6d1835458e19dc2
-119.6108052,45.9494874,183514,S SR 221,,Paterson,,,99345,,1f64f9d0038203ca
-119.8254454,46.2866159,157403,W EVANS,,Grandview,,,98930,,aa89970de7ebbe16
-119.8260784,46.2866796,157703,W EVANS,,Grandview,,,98930,,3ec6724891af5890
-119.7444799,45.8805308,218450,S SANDPIPER,,Paterson,,,99345,,a419a7b5ef49d3c4
-119.7402804,45.8853502,218450,S SANDPIPER,,Paterson,,,99345,,bb24f1720399106d
-119.7168947,46.216238,3375,SALES YARD,,Prosser,,,99350,,ad2cb7098fba070a
-119.639047,46.2553063,69202,W O.I.E.,,Prosser,,,99350,,096579e81558a86a
-119.6839649,46.2477656,22313,N BEERS,,Prosser,,,99350,,6ef25745d7df210b
-119.0346609,46.1664267,28704,S FINLEY,,Kennewick,,,99337,,0cccd9ee64665e0d
-119.3477617,46.2353861,16304,N DALLAS,,Richland,,,99352,,7f1ce580d9ec4200
-119.3444128,46.2428237,5214,E 210,,Richland,,,99352,,1ba494c63d89ee24
-119.4022077,46.2911622,44302,E RIDGE CREST,,Benton City,,,99320,,dbd7497baeedd6df
-119.4531045,46.2991313,19410,E 583,,Benton City,,,99320,,526ce98ca659c035
-119.5822532,45.9839109,158695,S SR 221,,Paterson,,,99345,,c289fb72d3b0f5ff
-119.2121656,46.1403688,137205,E LOCUST GROVE,,Kennewick,,,99338,,1f044bcef8dcf061
-119.7814367,46.208334,440,NORTH RIVER,,Prosser,,,99350,,4899b0964653a3cb
-119.7064137,46.2328512,100608,W O.I.E.,,Prosser,,,99350,,56431f2d544d7a9a
-119.706967,46.2362411,14502,N ROTHROCK,,Prosser,,,99350,,b714bd1cd01daab8
-119.7067111,46.2381426,15802,N ROTHROCK,,Prosser,,,99350,,acaea2aac5f0c9f3
-119.7060036,46.2359,14601,N ROTHROCK,,Prosser,,,99350,,1c68433da127f001
-119.7054841,46.2354456,100401,W O.I.E.,,Prosser,,,99350,,57a7c53f1252670c
-119.6340251,46.2418271,66201,W YAKITAT,,Prosser,,,99350,,020a2f13f3feed10
-119.7228363,46.2439194,109004,W KING TULL,,Prosser,,,99350,,42cea8d5a6c5dec5
-119.6194388,46.281387,46002,N DISTRICT LINE,,Prosser,,,99350,,1999e49c76980fe2
-119.6486402,46.2873348,73201,W EVANS,,Prosser,,,99350,,f9ed821c7df501fa
-119.7285839,46.2952991,111306,W KUHLMAN,,Prosser,,,99350,,b820c827ccf395ac
-119.7235863,46.2892334,50811,N MCDONALD,,Prosser,,,99350,,727c93b6fcc0d5ad
-119.0901289,46.1525545,195411,E GAME FARM,,Kennewick,,,99337,,f37dc799cf33e197
-119.0185048,46.1485007,230306,E SR 397,,Kennewick,,,99337,,fc46b18dea407a4e
-119.0190642,46.1483218,230006,E SR 397,,Kennewick,,,99337,,ca8209e481eeae43
-119.0240942,46.1494051,227305,E SR 397,,Kennewick,,,99337,,532ce01f413854eb
-119.0244655,46.1497671,227305,E SR 397,,Kennewick,,,99337,,c5be42ba79ed0068
-119.0100486,46.1507769,233614,E LECHELT,,Kennewick,,,99337,,7474fe3e03a74003
-119.0229657,46.1584989,228919,E COCHRAN,,Kennewick,,,99337,,c24925332be14c7f
-119.0208765,46.1541272,228812,E GAME FARM,,Kennewick,,,99337,,4e325607dc4a55ac
-119.0335903,46.1540189,222604,E GAME FARM,,Kennewick,,,99337,,be2df96e50e40c67
-119.0331493,46.1539282,222608,E GAME FARM,,Kennewick,,,99337,,d469e98d46180d86
-119.0482474,46.1682332,215505,E BOWLES,,Kennewick,,,99337,,0994cb6722f9871e
-119.0387531,46.1607496,220605,E COCHRAN,,Kennewick,,,99337,,cfd76c751dc6083d
-119.0346097,46.1573011,35310,S FINLEY,,Kennewick,,,99337,,5fb1ce1338ced8ed
-119.0991573,46.1742685,24524,S OAK,,Kennewick,,,99337,,2f259828fa29342a
-119.055266,46.1720764,25204,S HANEY,,Kennewick,,,99337,,b14464a50faabbf8
-119.0393858,46.1761956,219606,E PERKINS,,Kennewick,,,99337,,21d513ebde95ca2b
-119.0448038,46.1755681,217103,E PERKINS,,Kennewick,,,99337,,368fb75b4c2f433f
-119.051238,46.1703504,214307,E SR 397,,Kennewick,,,99337,,9a4f08bd3b41f42e
-119.050656,46.1700213,214401,E SR 397,,Kennewick,,,99337,,6312ab2593012694
-119.0498947,46.1703968,214410,E SR 397,,Kennewick,,,99337,,b4904d082b18bc84
-119.0501739,46.1701566,214410,E SR 397,,Kennewick,,,99337,,68fb556292e6b1f2
-119.0497906,46.1700235,214410,E SR 397,,Kennewick,,,99337,,9746e86f2f0870df
-119.0505125,46.1689081,214711,E SR 397,,Kennewick,,,99337,,c51ab592bcea9eb1
-119.0530299,46.1719153,213507,E SR 397,,Kennewick,,,99337,,4b3963517fe15883
-119.0519161,46.169758,214311,E SR 397,,Kennewick,,,99337,,e30aca86491b8016
-119.0334175,46.1747798,23005,S FINLEY,,Kennewick,,,99337,,d01a7b2cc2eceb82
-119.0511072,46.1861229,15804,S KIRBY,,Kennewick,,,99337,,176bbd685a535480
-119.0339698,46.18324,222008,E BRYSON BROWN,,Kennewick,,,99337,,6baa52f17962a455
-119.0693217,46.1950892,204912,E FINLEY,,Kennewick,,,99337,,e53e6c7d26ea8f78
-119.0695455,46.1950265,204908,E FINLEY,,Kennewick,,,99337,,908dbe6876e53329
-119.0754159,46.1854566,202131,E 25TH,,Kennewick,,,99337,,a01a07d833a4d333
-119.0778455,46.1951049,201512,E FINLEY,,Kennewick,,,99337,,465c0a267f7859f2
-119.0760582,46.1882072,202132,E 25TH,,Kennewick,,,99337,,3a058b1869d46c47
-119.0761025,46.1899229,202123,E SR 397,,Kennewick,,,99337,,8730b3c9e6078652
-119.0881748,46.1839285,195908,E 27TH,,Kennewick,,,99337,,deb9f0483811ecae
-119.0731809,46.1995479,202920,E 10TH,,Kennewick,,,99337,,7d7034cf9ea147b3
-119.3429965,46.2466162,23509,N DALLAS,,Richland,,,99352,,548caa0be5178fe2
-119.2869128,46.2137794,1106,N JURUPA,,Richland,,,99338,,88ca7617bd0e286d
-119.32218,46.2796029,2211,N RIVERSIDE,,Richland,,,99353,,db8787a2e4deb353
-119.5029928,46.278839,3801,W WILLIAMS,,Benton City,,,99320,,eb49eff4ac2ec1cf
-119.6071766,46.2594328,54603,W O.I.E.,,Prosser,,,99320,,0911c8127eef3c79
-119.5323337,46.285074,49106,N WHITMORE,,Benton City,,,99320,,99b544651771c1ec
-119.4836741,46.2754941,42901,N RIVER,,Benton City,,,99320,,19fc729779c1d352
-119.4059618,46.2981734,58907,N 423,,Benton City,,,99320,,7199e35e4607c209
-119.5605159,46.0588334,107204,S 293,,Prosser,,,99350,,45c5acfa31b5a2d6
-119.8623601,46.2229814,5003,N HICKS,,Grandview,,,98930,,1d43a9f8d6956d3f
-119.779678,46.2275509,8002,N WAMBA,,Prosser,,,99350,,533a7db0d86d3249
-119.769546,46.2569569,28708,N HINZERLING,,Prosser,,,99350,,3e7380f38b8dabe0
-119.7888865,46.2079618,140002,W NORTH RIVER,,Prosser,,,99350,,b20e70d2623fbf7c
-119.7883329,46.2079561,139902,W NORTH RIVER,,Prosser,,,99350,,46d5337e5864a933
-119.7065583,46.2358765,100902,W FOISY,,Prosser,,,99350,,f7fd85ffb9f1dc30
-119.7241196,46.2890082,50803,N MCDONALD,,Prosser,,,99350,,fc1e3f2742ecd573
-119.026249,46.1534053,226203,E GAME FARM,,Kennewick,,,99337,,b452b40ff520c1eb
-119.0308309,46.1511665,"224204, 224206 & 224208",E MAIN,,Kennewick,,,99337,,4fc8b3bf821ab388
-119.07232,46.1684493,204003,E BOWLES,,Kennewick,,,99337,,ac0a5a802d8ad78a
-119.323557,46.1891555,15611,S MOUNTAIN RIDGE,,Kennewick,,,99338,,b5bdabac03b5931b
-119.0745474,46.1691158,202802,E BOWLES,,Kennewick,,,99337,,4bea9157773bd05a
-119.0349033,46.1801119,19506,S FINLEY,,Kennewick,,,99337,,0669aeee23d4c15f
-119.0508417,46.1882789,14104,S KIRBY,,Kennewick,,,99337,,912ba265fb3f43e0
-119.0502295,46.1858957,15603,S KIRBY,,Kennewick,,,99337,,0480db825064c96f
-119.0489068,46.1866678,215101,E 22ND,,Kennewick,,,99337,,cb2b53e3a95d7891
-119.0346967,46.1839243,16803,S STEVENS,,Kennewick,,,99337,,725f743185ac0a00
-119.0762008,46.1976768,8006,S HAVANA,,Kennewick,,,99337,,d25effdf8f9d61f0
-119.4835382,46.323621,75813,N OVERLOOK,,Benton City,,,99320,,bea4695b4a6b1f8d
-119.4040211,46.2892965,43502,E RIDGE CREST,,Benton City,,,99320,,aef1fb02937dab1a
-119.4044092,46.2954002,57304,N 435,,Benton City,,,99320,,342098838ab67a07
-119.4003486,46.2900759,53008,N HILLVIEW,,Benton City,,,99320,,d6a12d8ef28a85b0
-119.4012707,46.2863784,44802/44804,E RED MOUNTAIN,,Benton City,,,99320,,b97839be812fb22b
-119.5585025,46.0585496,107401,S 292,,Prosser,,,99350,,081586a77494359b
-119.6014008,45.9401592,48001,W PRIOR,,Paterson,,,99345,,d90e98da5fd75320
-119.0342367,46.1649172,30004,S FINLEY,,Kennewick,,,99337,,269cba8822777a61
-119.5323319,46.2853851,49504,N WHITMORE,,Benton City,,,99320,,8209de24f56b036f
-119.813492,45.8876758,230514,S 100 CIRCLES,,Paterson,,,99345,,ac3a8b915c1ea76b
-119.4107603,45.9304936,42612,E CHRISTY,,Plymouth,,,99346,,b5d1787f0fc05bda
-119.5587504,45.944071,187107,S WATTS,,Paterson,,,99345,,20528679c4e2d7ca
-119.6222508,45.9257614,58913,S 14,,Paterson,,,99345,,970f95ddaeed9d2f
-119.0089987,46.1381784,234003,E STRAIGHTBANK,,Kennewick,,,99337,,a3bd9f63294921c7
-119.0198647,46.173914,227120,E HEDGES,,Kennewick,,,99337,,4e86dad4399895b4
-119.0152348,46.1486152,231808,E SR 397,,Kennewick,,,99337,,89a573fe4ebe864c
-119.0113948,46.1449013,235407,E SR 397,,Kennewick,,,99337,,34f9c6b2deb90e77
-119.0098573,46.1399186,233807,E STRAIGHTBANK,,Kennewick,,,99337,,a4a1d634798d0320
-119.0110591,46.1546978,36901,S PIERT,,Kennewick,,,99337,,48bfd88b3e101b62
-119.0265699,46.1671822,224905,E BOWLES,,Kennewick,,,99337,,32d22d3c174ea442
-119.0199096,46.1654506,227515,E BOWLES,,Kennewick,,,99337,,07ab2f7c0e4b4e3e
-119.0233956,46.173848,227108,E HEDGES,,Kennewick,,,99337,,2e86e2f2ebc9623d
-119.0262998,46.1755431,ABANDONED,E PERKINS,,Kennewick,,,99337,,90ec0da7f989c097
-119.0189779,46.17123,225939,E HEDGES,,Kennewick,,,99337,,fbe8eb64e785b2dd
-119.3517369,45.9366168,72304,E 3RD,,Plymouth,,,99346,,0dbd052c2ad7173e
-119.602752,45.9401012,48801,W PRIOR,,Paterson,,,99345,,a05a88cc1805de88
-119.8617286,46.2236124,5305,N HICKS,,Grandview,,,98930,,658ceb076e18c9e0
-119.8654821,46.2520465,176902,W LEMLEY,,Grandview,,,98930,,db79422ed3e30766
-119.7777303,46.2723382,135303,W HANKS,,Prosser,,,99350,,dcaf0bdbf5b55c7d
-119.6979343,46.2585446,96904,W MCCREADIE,,Prosser,,,99350,,41fdb0630e6aa903
-119.6725329,46.2718856,83401,W HANKS,,Prosser,,,99350,,9402d7ae90ce0aa6
-119.6269051,46.2864287,63003,W EVANS,,Prosser,,,99350,,3a5ec146dd43491b
-119.757546,46.2735464,125704,W HANKS,,Prosser,,,99350,,ec207abe70589d8d
-119.8219204,46.2870024,156602,W EVANS,,Grandview,,,98930,,188e3f927c66711d
-119.819235,46.2842774,154203,W EVANS,,Grandview,,,98930,,414e8b5d82c2010f
-119.7165208,46.2577683,105904,W MCCREADIE,,Prosser,,,99350,,6eb16b94ae27d45c
-119.7165564,46.2576413,105904,W MCCREADIE,,Prosser,,,99350,,1ae1f041a1b84dca
-119.6269689,46.2873032,63001,W EVANS,,Prosser,,,99350,,6744ccbe0e4957d3
-119.6269845,46.2870204,63001,W EVANS,,Prosser,,,99350,,96acee1d7d7fa43d
-119.708823,46.3021931,102103,W SNIPES,,Prosser,,,99350,,536ae3235611e2b3
-119.8371714,46.2413244,163601-15,W COUNTY RT 12,,Prosser,,,99350,,e44894d0b8a32ca6
-119.8371202,46.2417643,163601-19,W COUNTY RT 12,,Prosser,,,99350,,bc162865dcc3fcca
-119.8372776,46.2418334,163601-18,W COUNTY RT 12,,Prosser,,,99350,,a52f13e86376a242
-119.83721,46.2416267,163601-17,W COUNTY RT 12,,Prosser,,,99350,,9a27a090d922f8ba
-119.8373535,46.2414995,163601-16,W COUNTY RT 12,,Prosser,,,99350,,cb0ccf7b781a2ab9
-119.8371566,46.2411903,163601-14,W COUNTY RT 12,,Prosser,,,99350,,52c31350626bebf2
-119.8371681,46.2410494,163601-13,W COUNTY RT 12,,Prosser,,,99350,,26ac2b5c74d87b6e
-119.8371588,46.2408767,163601-12,W COUNTY RT 12,,Prosser,,,99350,,0fd5aa261a3c8220
-119.8371589,46.2407278,163601-11,W COUNTY RT 12,,Prosser,,,99350,,1a5d8c6bf2b64792
-119.8371114,46.2405538,163601-10,W COUNTY RT 12,,Prosser,,,99350,,bceeffee0070443d
-119.8373837,46.2405553,163601-9,W COUNTY RT 12,,Prosser,,,99350,,c3ff2ffba18aad8f
-119.83751,46.2408139,163601-7,W COUNTY RT 12,,Prosser,,,99350,,64cb1193482de781
-119.8375117,46.2409389,163601-6,W COUNTY RT 12,,Prosser,,,99350,,5d20d7eabda7b053
-119.8376023,46.2411656,163601-5,W COUNTY RT 12,,Prosser,,,99350,,03a452f2f209d00e
-119.837617,46.2413111,163601-4,W COUNTY RT 12,,Prosser,,,99350,,e639883d3a973bfb
-119.8376189,46.2415286,163601-3,W COUNTY RT 12,,Prosser,,,99350,,457a7628d80b9e38
-119.8375998,46.2416808,163601-2,W COUNTY RT 12,,Prosser,,,99350,,16a36215349b6ea0
-119.8375837,46.2418677,163601-1,W COUNTY RT 12,,Prosser,,,99350,,85295957f2244fa7
-119.838119,46.2420434,164401,W COUNTY RT 12,,Prosser,,,99350,,52a08c72e8463774
-119.8383754,46.2421197,164401,W COUNTY RT 12,,Prosser,,,99350,,4defbbad0a69a6cd
-119.8385818,46.2421704,164401,W COUNTY RT 12,,Prosser,,,99350,,30ddd0ceb52e0f24
-119.8387777,46.2422186,164401,W COUNTY RT 12,,Prosser,,,99350,,eb9ee85a61aed0aa
-119.8391642,46.242187,164401,W COUNTY RT 12,,Prosser,,,99350,,a4f2ca2e1702c323
-119.8393326,46.2422097,164401,W COUNTY RT 12,,Prosser,,,99350,,2430b173b78baef5
-119.868473,46.2358417,178409,W APRICOT,,Grandview,,,98930,,452c539d26af593b
-119.7244546,46.2906925,51901,N MCDONALD,,Prosser,,,99350,,a6369c6d6c5a3a11
-119.6948516,46.302071,95901,W SNIPES,,Prosser,,,99350,,5a570a5f6ea7f74a
-119.6953039,46.3019747,95901,W SNIPES,,Prosser,,,99350,,92b2c8cecd1a9c4e
-119.6362819,46.2888392,67504,W EVANS,,Prosser,,,99350,,4529f23f6fbff003
-119.4388837,46.2569705,26601,E JACOBS,,Benton City,,,99320,,ee64e3bc5980c180
-119.741648,46.2440798,117408,W KING TULL,,Prosser,,,99350,,c3f49e3cd55ee372
-119.7354023,46.2375653,14901,N BUNN,,Prosser,,,99350,,1a5a0d1bfa3738ce
-119.1924854,46.0973757,64899,S BOFER CANYON,,Kennewick,,,99337,,514636e567596069
-119.1942642,46.096241,64899,S BOFER CANYON,,Kennewick,,,99337,,17c67e23ca43a9f2
-119.3910076,46.2218547,49112,E BADGER,,Benton City,,,99320,,597ab5bde694f2c3
-119.358467,45.9360503,68904,E 3RD,,Plymouth,,,99346,,a184c4c25c82f334
-119.6092229,45.9386097,51409,W PRIOR,,Paterson,,,99345,,8a5322cbc953b322
-119.7065134,46.2350542,101003,W FOISY,,Prosser,,,99350,,af2a09278b6ffa39
-119.708648,46.2351935,102101,W FOISY,,Prosser,,,99350,,55f88a6498d10502
-119.0530082,46.1438904,213504,E COUGAR,,Kennewick,,,99337,,12ee0ae0756c9bd3
-119.0291264,46.1540263,224606,E GAME FARM,,Kennewick,,,99337,,27697d0fcf8aa22d
-119.0355546,46.1540536,222204,E GAME FARM,,Kennewick,,,99337,,3ed24ce654af5947
-119.0347064,46.1549569,37208,S FINLEY,,Kennewick,,,99337,,d1b1db61fdd39b8f
-119.0371821,46.1552527,36509,S LEMON,,Kennewick,,,99337,,1dc2f38350c85dea
-118.992225,46.1098466,67605,S MEALS,,Kennewick,,,99337,,aeea866e3efa8cc5
-118.9925349,46.105705,243104,E HOVER,,Kennewick,,,99337,,fc65c0eeafa9d48f
-118.9923055,46.1084666,68703,S MEALS,,Kennewick,,,99337,,7ceebe6460cdf43c
-118.992159,46.1081825,68709,S MEALS,,Kennewick,,,99337,,106478bad4d0f23e
-118.9910085,46.1078575,68915,S MEALS,,Kennewick,,,99337,,4b503f9ee491dcdd
-118.9911453,46.1075546,68911,S MEALS,,Kennewick,,,99337,,5ac9c1a1781d7f5a
-118.9924699,46.1069755,69703,S MEALS,,Kennewick,,,99337,,59bc87481dd9f7ee
-118.9922715,46.1064253,69803,S MEALS,,Kennewick,,,99337,,efc1b7763f7478cd
-118.9857198,46.1062277,246510,E HOVER,,Kennewick,,,99337,,d877bd32670ca888
-118.9899604,46.1135345,244504,E 654,,Kennewick,,,99337,,4c3d488d8ea3475c
-118.9910674,46.1152561,64005,S MEALS,,Kennewick,,,99337,,7502f6507fbeda7c
-118.9872804,46.1126852,245107,E 654,,Kennewick,,,99337,,210ee78281a542f1
-118.9873529,46.1098723,245205,E 672,,Kennewick,,,99337,,eb48b4272dede350
-119.0137524,46.1224215,59106,S PIERT,,Kennewick,,,99337,,c8d82f2c698053c7
-119.0140819,46.1183887,62006,S PIERT,,Kennewick,,,99337,,b16752fcf07aa704
-119.019325,46.1179268,62518,S PIERT,,Kennewick,,,99337,,c2920149d486353c
-119.0274279,46.1091505,69317,S FINLEY,,Kennewick,,,99337,,e7177cd77fee7282
-119.0271847,46.107856,69323,S FINLEY,,Kennewick,,,99337,,92829acc98c58cbb
-119.0918991,46.1042739,196404,E LOWER BLAIR,,Kennewick,,,99337,,c877fc75d601026d
-119.0130167,46.1237831,58305,S PIERT,,Kennewick,,,99337,,631fd79d544f2f8d
-119.0129845,46.115907,62611,S PIERT,,Kennewick,,,99337,,51c78ba56b2c867d
-119.0054354,46.110307,236708,E WINDIGO,,Kennewick,,,99337,,eaaf073b00dbb671
-119.0039385,46.1108822,237314,E WINDIGO,,Kennewick,,,99337,,f3ebb51845c1cedf
-119.000973,46.1102197,239206,E WINDIGO,,Kennewick,,,99337,,eb1e5691d9f3bed6
-118.9931973,46.1104338,67006,S MEALS,,Kennewick,,,99337,,23b03f799c344675
-119.0048889,46.1102132,237006,E WINDIGO,,Kennewick,,,99337,,6db79ca68b4e18c9
-119.0041545,46.1084252,237802,E TIERNEY,,Kennewick,,,99337,,3f685873a4fd755b
-118.9940914,46.1033703,70918,S MEALS,,Kennewick,,,99337,,5587f1a1a9c75d0e
-119.0984734,46.0899335,82506,S UPPER BLAIR,,Kennewick,,,99337,,957f0844c37e92b5
-119.0780276,46.066287,202305,E KIRK,,Kennewick,,,99337,,79a14d5413fae6b6
-119.0498282,46.020146,130332,S FINLEY,,Kennewick,,,99337,,3365c0d0bda3d553
-119.0379933,45.9998959,143504,S FINLEY,,Kennewick,,,99337,,280fca7b93fa18eb
-119.0031747,46.0076206,238811,E LES BLAIR,,Kennewick,,,99337,,c40411044948dcf9
-119.0032365,46.0080451,238805,E LES BLAIR,,Kennewick,,,99337,,5a2d7ee5cc74e011
-119.1215438,46.152028,37129,S OLYMPIA,,Kennewick,,,99337,,0427205df55109d0
-119.1201348,46.1515523,37133,S OLYMPIA,,Kennewick,,,99337,,76fd3ef22935f3bd
-119.2301664,46.1427625,128810,E LOCUST GROVE,,Kennewick,,,99338,,c3a31135eeff771a
-119.2275813,46.1422743,129810,E LOCUST GROVE,,Kennewick,,,99338,,09a5599d81d0e2f0
-119.225142,46.1429265,132016,E LOCUST GROVE,,Kennewick,,,99338,,b1e90a0fa47be06a
-119.2370163,46.1536376,39505,S AMON,,Kennewick,,,99338,,baaa1930476ce430
-119.1456683,46.0771151,91508,S OWENS,,Kennewick,,,99337,,bbc556292a9c50f4
-119.2185266,46.0727913,92917,S BOFER CANYON,,Kennewick,,,99337,,f919d4a16dd3aaff
-119.2179825,46.0700037,ABANDONED,S BOFER CANYON,,Kennewick,,,99337,,4175be35659f6bea
-119.2190745,46.1259318,57115,S NICOSON,,Kennewick,,,99338,,a36d45f28aebaf85
-119.3583504,46.3085317,66705,N CANAL,,Richland,,,99353,,31d0cfebc041914d
-119.3488525,46.3041883,69902,E RIDGE,,Richland,,,99353,,ff2e8372f34f6a7e
-119.3520285,46.3035796,63505,N DOUGLAS,,Richland,,,99353,,2585f369d8077380
-119.3492566,46.304398,69704,E RIDGE,,Richland,,,99353,,231ea3533038c87f
-119.349032,46.3039904,69903,E RIDGE,,Richland,,,99353,,bceaa580c453faca
-119.3469106,46.3296374,81404,N WEIDLE,,Richland,,,99353,,a5c0b48aa39f9061
-119.3469563,46.3300041,81904,N WEIDLE,,Richland,,,99353,,6294aa53285657eb
-119.3471124,46.3289854,81204,N WEIDLE,,Richland,,,99353,,843723faded04ada
-119.3433521,46.3309267,72104,E 811,,Richland,,,99353,,2b65b26ed4ddb293
-119.346207,46.3315157,82905,N WEIDLE,,Richland,,,99353,,0ad096de7d2ea858
-119.3451922,46.3292033,81405,N WEIDLE,,Richland,,,99353,,8ab9b800973c88a5
-119.3461527,46.3296986,81803,N WEIDLE,,Richland,,,99353,,988016c052147938
-119.3460051,46.3306689,82203,N WEIDLE,,Richland,,,99353,,15ccfe3c25f9dc8a
-119.3460738,46.3300594,82003,N WEIDLE,,Richland,,,99353,,95741def272446aa
-119.3563851,46.3077945,66603,E RANCH,,Richland,,,99353,,2713ab4a0e6fa1a9
-119.3511388,46.3037926,68803,E 636,,Richland,,,99353,,dd907209ab6a28bf
-119.3513285,46.3038192,68603,E 636,,Richland,,,99353,,ac797325baaec230
-119.3515292,46.3038426,68503,E 636,,Richland,,,99353,,748c0d1f0889f82d
-119.3519753,46.3039751,68403,E 636,,Richland,,,99353,,04b1c52e3555ef6b
-119.3499493,46.3046976,69502,E RIDGE,,Richland,,,99353,,166527ed380f1850
-119.3500924,46.3045039,69403,E RIDGE,,Richland,,,99353,,fe9a943bee276101
-119.3501073,46.306741,68905,E RANCH,,Richland,,,99353,,5c94c47370856b0f
-119.3577266,46.3082273,65702,E RANCH,,Richland,,,99353,,26365eecfc29dd85
-119.3481269,46.3038507,63504,N 46TH,,Richland,,,99353,,e74cc837496e40e2
-119.3503891,46.3046205,69203,E RIDGE,,Richland,,,99353,,78485e1b41ed9815
-119.3598044,46.3146091,64205,E GROVER,,Richland,,,99353,,1e147986636bae2b
-119.3596487,46.3142669,64209,E GROVER,,Richland,,,99353,,76896352bb1f4624
-119.3594588,46.3139668,64213,E GROVER,,Richland,,,99353,,ef36e98f31ee2a04
-119.3522182,46.3039698,68303,E 636,,Richland,,,99353,,589712018f9559dc
-119.3475477,46.3031377,63102,N 46TH,,Richland,,,99353,,8e27f103aac7c4f4
-119.3485535,46.3030921,70203,E RIDGE,,Richland,,,99353,,76e92a6373e219ab
-119.3490702,46.3026447,70205,E RIDGE,,Richland,,,99353,,3a6e058dd8bf0985
-119.3473085,46.3026307,62602,N 46TH,,Richland,,,99353,,447c0975d557f9ff
-119.3519676,46.302835,62705,N DOUGLAS,,Richland,,,99353,,b15813d39c1605ea
-119.3515913,46.3035694,63509,N DOUGLAS,,Richland,,,99353,,d52d2d75e33f205d
-119.3484963,46.3034313,70227,E RIDGE,,Richland,,,99353,,65f6d0d6afb246b2
-119.3479453,46.3033291,70404,E RIDGE,,Richland,,,99353,,e22bd49c2f939f9a
-119.3504524,46.303429,70215,E RIDGE,,Richland,,,99353,,01c64b046583a6cd
-119.3621077,46.3179303,73546,N PEDERSON,,Richland,,,99353,,edaf9fdcb9664adc
-119.3628966,46.31775,73543,N PEDERSON,,Richland,,,99353,,2c74656b11b03d7c
-119.3643976,46.3193593,73530,N PEDERSON,,Richland,,,99353,,4915984fcdd6279e
-119.3659512,46.3200766,73414,N PEDERSON,,Richland,,,99353,,53944e0bbf0f40c4
-119.3659465,46.3192268,73410,N PEDERSON,,Richland,,,99353,,ccd78dc9c2ae1a10
-119.3661158,46.3189378,73404,N PEDERSON,,Richland,,,99353,,a28d318abf8f1add
-119.3653302,46.318537,73518,N PEDERSON,,Richland,,,99353,,f47646932b084368
-119.363582,46.3185973,73534,N PEDERSON,,Richland,,,99353,,aa008b08ab63bf3c
-119.3564037,46.3112852,67814,N RIVER VIEW,,Richland,,,99353,,b6a77c13c04302a7
-119.3526005,46.3110523,67818,E RANCH,,Richland,,,99353,,cac6a852a1f3948f
-119.3566696,46.3078049,66203,E RANCH,,Richland,,,99353,,794d34302604b785
-119.355417,46.3077041,67005,E RANCH,,Richland,,,99353,,c22b2c2c627ad0ff
-119.3508793,46.3035917,68706,E 636,,Richland,,,99353,,ac1a14c39d56cb58
-119.3519249,46.3059075,64620,N ELM,,Richland,,,99353,,b6915fbb26b2a804
-119.3534289,46.304896,64205,N ELM,,Richland,,,99353,,439451dfad233ad7
-119.3533521,46.3044997,63903,N ELM,,Richland,,,99353,,96771db38bb233c0
-119.3541042,46.3039683,63804,N ELM,,Richland,,,99353,,9f53f872fe98cfd2
-119.360828,46.3106865,67711,N CANAL,,Richland,,,99353,,11eeb77fd1701e5a
-119.3608619,46.3099842,67705,N CANAL,,Richland,,,99353,,d8e99a9ed7226862
-119.3598187,46.3095329,67205,N CANAL,,Richland,,,99353,,4b9215281f59b92a
-119.3475157,46.3080537,70708,E RANCH,,Richland,,,99353,,d6a7a2bedaa558ce
-119.3561229,46.3081176,66702,E RANCH,,Richland,,,99353,,e596891be35b09c1
-119.3486372,46.3037451,70201,E RIDGE,,Richland,,,99353,,df74b4f8784b38d5
-119.348562,46.3040085,70002,E RIDGE,,Richland,,,99353,,feb16719fdfcb581
-119.3488644,46.3038553,70001,E RIDGE,,Richland,,,99353,,084bf53439b0ccd5
-119.349424,46.3041336,69803,E RIDGE,,Richland,,,99353,,5f21175f46e58f27
-119.349736,46.3043043,69503,E RIDGE,,Richland,,,99353,,c85d815d0e5cbf02
-119.3502487,46.3048662,69202,E RIDGE,,Richland,,,99353,,1dffe65f5263bf15
-119.3529038,46.3040042,63402,N DOUGLAS,,Richland,,,99353,,a5d2f856cea9b914
-119.3534805,46.3043283,63602,N DOUGLAS,,Richland,,,99353,,32d92cc47761ab9d
-119.3527764,46.3044173,63604,N DOUGLAS,,Richland,,,99353,,d50ba9b682f44d7e
